text,language,label,confidence,needs_review,filter_note,llm_language,label_source,_has_kz,_has_ru_cyr
"Хорошие влажные салфетки, мягкие и достаточно плотные, с легким приятным запахом.",ru,,1.0,False,,ru,manual,False,True
"Каспиден влажный салфетка заказ бердім бағасына 100% стоит, ішінде 120штук иісіде керемет, базардан қарағанда Каспи арқылы тапсырыс берсеңіздер өкінбейсіздер.",mixed,,1.0,False,,kz,manual,True,True
"Бізге ұнады, өте жақсы иісі күшті. Рахмет, уақытынан ерте келді.",kz,,1.0,False,,kz,manual,True,True
"Біріңғай осы салфеткадан беремін, бағасы да өзі де жақсы.",kz,,1.0,False,,kz,manual,True,True
Қасына подаркасымен беріп жіберіпті күшті.,kz,,1.0,False,,kz,manual,True,True
"Өте арзан екен, маған ұнады.",kz,,1.0,False,,kz,manual,True,True
"күшті, еще қасында кішкентай влажныйы бар.",mixed,,1.0,False,,kz,manual,True,True
Цена и качество просто супер.,ru,,1.0,False,,ru,manual,False,True
"Маған ұнады, бір алғанда 3шт алдым.",kz,,1.0,False,,kz,manual,True,True
Күшті салфетка. Мен үнеми осы салфетканы алам. Көл жетимді бағаса.,kz,,1.0,False,,kz,manual,True,True
"За свои деньги салфетки хорошие. Беру уже не первый раз, это второй заказ. Качеством довольна.",ru,,1.0,False,,ru,manual,False,True
Өте жақсы әрі арзан керемет.,kz,,1.0,False,,kz,manual,True,True
Бағасы қолжетімді. Және сыйлық салыпты рақмет!.,kz,,1.0,False,,kz,manual,True,True
"Бәрі жақсы, сапасы бағасына сай, доставкасы тез болды.",kz,,1.0,False,,kz,manual,True,True
"Сапасы өте жақсы, бағасы тиімді. Алуға кеңес.",kz,,1.0,False,,kz,manual,True,True
"Салфетка өте жақсы, ішінде штугы көп өте ыңғайлы.",kz,,1.0,False,,kz,manual,True,True
"Очень понравилось то, что положили в подарок маленькую салфетку. Спасибо.",ru,,1.0,False,,ru,manual,False,True
"2ші қайтара алып отырмын өзіме ұнайды, тағыда аламын деген ойдамын.",kz,,1.0,False,,kz,manual,True,True
"Ұнады магазиннен қымбатқа алып жүрсем Каспиде өте тиімді бағада. Курьер балаға бөлек алғыс айтамын, уақытынан бұрын әкеп берген.",kz,,1.0,False,,kz,manual,True,True
"Каспиге рахмет уақытында келді, салфетки жақсы иісіде.",kz,,1.0,False,,kz,manual,True,True
Өте керемет сапалы подаркаға кішкентай влажный үшін рахмет приятно жылдам жетті.,kz,,1.0,False,,kz,manual,True,True
Иісі өте жағымды. Сыйлыққа сабын салып жіберіпті. Бағасы да қолайлы. Үлкен рақмет.,kz,,1.0,False,,kz,manual,True,True
"Маған ұнады, жанына кішкентай салфетка қосып салып жіберіпті, рахмет.",kz,,1.0,False,,kz,manual,True,True
"Отличные салфетки, большие, достаточно влажные с приятным запахом, советую.",ru,,1.0,False,,ru,manual,False,True
"Керемет салфетка, постоянно алып тұрамын, бәріне рахмет.",mixed,,1.0,False,,kz,manual,True,True
"Өте тез, әрі ұқыпты ораған, қасында кішкентай сыйлығы бар екен. Алғысымды білдіремін.",kz,,1.0,False,,kz,manual,True,True
Күшті уақытынан ерте келді еще қасына сыйлыққа карманный салфетки салған.,kz,,1.0,False,,kz,manual,True,True
"Покупаю не первый раз за свою цену, вообще класс.",ru,,1.0,False,,ru,manual,False,True
Арзан еще қасына подарок келді.,mixed,,1.0,False,,kz,manual,True,True
"Бізге ұнады, тимді, көпке жетеді.",kz,,1.0,False,,kz,manual,True,True
"Жақсы, инвестордың құқығы қорғалады екен. Енді бұндай істердің алдын алу керек қой.",kz,,1.0,False,,kz,manual,True,True
"Это пример хорошой политики меньше шума, больше конкретных мер для экологии, здравоохранения и безопасности населения",ru,,1.0,False,,ru,manual,False,True
Жаңбырлы күнге дайын болыңдар ,kz,,1.0,False,,kz,manual,True,True
"Жарайды, ертең қолшатыр алуды ұмытпау керек сияқты",kz,,1.0,False,,kz,manual,True,True
"Хоть бы раз в жизни правильно почистил, поучительно",ru,,1.0,False,,ru,manual,False,True
"Жақсы, жаңа темір жол деген заман талабына сай болу керек қой",kz,,1.0,False,,kz,manual,True,True
Такие шаги в сторону цифрового государства конечно же нужны,ru,,1.0,False,,ru,manual,False,True
"Хорошо, что спасатели так быстро сработали! Надеюсь, женщина быстро поправится",ru,,1.0,False,,ru,manual,False,True
"Если это доведут до ума, будет большой плюс",ru,,1.0,False,,ru,manual,False,True
Шетелмен осындай кездесулер елдің беделін көтерері сөзсіз ғо. Экология мәселелері бойынша да маңызды шешімдер қабылдануы мүмкін. Қазақстанның көпжақтылық дипломатиясын қолдауы болашақта тиімді серіктестікке алып келуі ықтимал.,kz,,1.0,False,,kz,manual,True,True
Чем быстрее его построят тем важнее. Самое главное что бы он уже начал работать,ru,,1.0,False,,ru,manual,False,True
Қазақ Монғол бір туған! ,kz,,1.0,False,,kz,manual,True,True
"Будьте осторожны, не ведитесь на такие уловки!",ru,,1.0,False,,ru,manual,False,True
"круто, когда люди не сдаются и делают классные вещи несмотря ни на что",ru,,1.0,False,,ru,manual,False,True
"дұрыс шешім, кәсіпкерлерге жеңіл әрі тиімді болады",kz,,1.0,False,,kz,manual,True,True
"Наркотики тоннами завозятся в страну. Это будет продолжаться до тех пор, пока не изменят наказание как в Китае или арабских странах.",ru,,1.0,False,,ru,manual,False,True
"дұрыс шешім, заң орындары уақытында әрекет етіп жатыр",kz,,1.0,False,,kz,manual,True,True
"Көршімен тату болған жақсы ғо, жол ашылады. Пайдасы тиер сияқты, экономика, экология жақсарады.",kz,,1.0,False,,kz,manual,True,True
"Құттықтаймын Жас болса да, тәжірибесі бар сияқты.",kz,,1.0,False,,kz,manual,True,True
Президенттің ғылым мен білімді қолдауы дұрыс бағытта жасап жатқан жұмыс екенін көрсетеді,kz,,1.0,False,,kz,manual,True,True
"Жарайсың, Нұрбек!  Қолдап тұрмыз.",kz,,1.0,False,,kz,manual,True,True
"Да в нашей Улытауской области, если верить новостям, все подорожало больше всего. Как будто у нас кроме шахтеров никто не живет и нет никого с маленькой зарплатой.",ru,,1.0,False,,ru,manual,False,True
"Жақсы, бақылап отыр ғой бәрін. Дефицит жоқ екен, қор да жеткілікті. Сабырмен қарау керек енді.",kz,,1.0,False,,kz,manual,True,True
"Қозғап жатқанның өзі жақсы, мемлекет қаржысын қорғау маңызды",kz,,1.0,False,,kz,manual,True,True
"Должны быть не разовые проверки, а неожиданные и постоянные, тогда будет порядок. Владельцы  клубов идут на разные ухищрения, чтобы получить выгоду. Ради выгодны готовы подсадить несовершеннолетних на наркотики!",ru,,1.0,False,,ru,manual,False,True
"уақытында келісім болса, нарыққа да тыныштық керек",kz,,1.0,False,,kz,manual,True,True
"дұрыс, мәдениет пен заңды сақтаймыз әрдайым",kz,,1.0,False,,kz,manual,True,True
"Нам лишние потрясения на рынках не нужны, мы сейчас только только набрали обороты в экономике",ru,,1.0,False,,ru,manual,False,True
"Токаевтің заңдары уақытында қабылданып, елге пайдасы тиеді",kz,,1.0,False,,kz,manual,True,True
"мм, доллар сәл арзандапты ғо",kz,,1.0,False,,kz,manual,True,True
"Жақсы, уақытында қолға алынған шара екен",kz,,1.0,False,,kz,manual,True,True
"Аман болсын, надеюсь, все быстро поправятся",mixed,,1.0,False,,kz,manual,False,True
Жақсы бастама ғо. Қауіпсіздік үшін керек.,kz,,1.0,False,,kz,manual,True,True
Пожарный датчик шынымен қажет екен. Құтқарды ғой отбасын.,mixed,,1.0,False,,kz,manual,True,True
Вот это новости! Каждый день что-то новое.,ru,,1.0,False,,ru,manual,False,True
"Электросамокаты — штука удобная, но осторожность нужна.",ru,,1.0,False,,ru,manual,False,True
Интересно чем теперь занята полиция Алматы?,ru,,1.0,False,,ru,manual,False,True
"мм, қиын жағдай ғо. Бензин қымбаттаса, билет те қымбаттайды.",kz,,1.0,False,,kz,manual,True,True
"Ладно самокатами, так уже мопедисты разьезжают по тротуарам, распугивая пешеходов",ru,,1.0,False,,ru,manual,False,True
"Керемет Қытайда сол өңірдің ""көкпарынан"" жүлдегер болу үлкен дәреже...",kz,,1.0,False,,kz,manual,True,True
"Жақсы бастама, жұмыссыздарға нақты көмек болады",kz,,1.0,False,,kz,manual,True,True
Ботақан аман болса екен ,kz,,1.0,False,,kz,manual,True,True
Сол керек болған сияқты. Кінәсі дәлелденген ғой.,kz,,1.0,False,,kz,manual,True,True
"жақсы, уақытымен түсіндіріп берді, алаңдауға негіз жоқ сияқты",kz,,1.0,False,,kz,manual,True,True
"Шторм ескертуі ғой. Абай болыңдар, ауа райына назар аударыңдар.",kz,,1.0,False,,kz,manual,True,True
"Адам аман болса, бәрі жақсы болады деп үміттенеміз",kz,,1.0,False,,kz,manual,True,True
"Қазақ елін танытып, мақтаныш сезімін оятқаны жақсы екен",kz,,1.0,False,,kz,manual,True,True
"Руслан — молодец, серебро на Кубке мира — это круто!",ru,,1.0,False,,ru,manual,False,True
"Ерванд не просто спортсмен. Поднять флаг страны на Эверест и пройти Семь вершин это годы дисциплины, риска и реальной работы над собой. И это не про разовый успех, а про системный результат.",ru,,1.0,False,,ru,manual,False,True
"Жақсы жоба екен, цифрлық трансформацияға үлес қосады ғо.",kz,,1.0,False,,kz,manual,True,True
"Такое радует, приятно видеть что они заслужили награды.",ru,,1.0,False,,ru,manual,False,True
"Шетелмен жақсы байланыс ғой. Туризм, технология да жүреді енді, тату болу бәріне жеңіл.",kz,,1.0,False,,kz,manual,True,True
Қатты өкінішті жағдай екен. Тыныштық болсын.,kz,,1.0,False,,kz,manual,True,True
"Жақсы ғой, біздің жігіттер мәдениетімізді көрсетіп жатыр екен.",kz,,1.0,False,,kz,manual,True,True
"Будьте осторожны, паводки могут быть опасными",ru,,1.0,False,,ru,manual,False,True
"Қолдау бар ғо, халықтың белсенділігі қуантады. Туркестан жақсы көрсеткіш көрсетті.",kz,,1.0,False,,kz,manual,True,True
"Дело серьёзное, пусть разбираются и порядок наводят",ru,,1.0,False,,ru,manual,False,True
"Отметим Наурыз как положено, культурно и с уважением к традициям",ru,,1.0,False,,ru,manual,False,True
"Қайғылы жағдай екен. Күтіп көрейік, бәрі анықталады ғо.",kz,,1.0,False,,kz,manual,True,True
"Иә, дұрыс айтады ғой. Жаңа мақсаттар керек. Қимылдап отыру қажет.",kz,,1.0,False,,kz,manual,True,True
"Хорошая новость, скоро и в воздухе будем онлайн! ",ru,,1.0,False,,ru,manual,False,True
Вот это я понимаю на высшем уровне внешняя политика.,ru,,1.0,False,,ru,manual,False,True
"Осы дұрыс бағыт сияқты, балаларға жақсы әсер етеді ғо.",kz,,1.0,False,,kz,manual,True,True
"жақсы, істі уақытында қолға алған екен, әділдік болады деген сенім бар",kz,,1.0,False,,kz,manual,True,True
А надо брать пример с соседей,ru,,1.0,False,,ru,manual,False,True
"Мұнай бағасы көтерілгенде экономикаға әсері әртүрлі ғо. Көрейік енді, не болатынын.",kz,,1.0,False,,kz,manual,True,True
"Ну хоть что-то капнет с текущих счетов, норм шаг вперёд",ru,,1.0,False,,ru,manual,False,True
Ақсақалдарымыздың белсенділігі жақсы ғой. Олардың тәжірибесі мен пікірі қашан да маңызды. Бірлік пен тыныштықты сақтайық.,kz,,1.0,False,,kz,manual,True,True
"Хорошие цифры. В регионах, где традиционно высокая активность, люди не подводят. Вот что показывает зрелость общества и уважение к процессу",ru,,1.0,False,,ru,manual,False,True
"Уже 4,6 миллиона бюллетеней роздано, люди проявляют гражданскую ответственность и приходят на участки с утра",ru,,1.0,False,,ru,manual,False,True
"Президент сделал свой выбор, теперь все зависит от людей. Потому что итог референдума формируется голосами граждан",ru,,1.0,False,,ru,manual,False,True
"Классно видеть, что Президент лично пришел голосовать. Это показывает пример гражданской ответственности всем стоит брать с него пример",ru,,1.0,False,,ru,manual,False,True
"Это вселяет уверенность, что новая Конституция защищает интересы каждого гражданина",ru,,1.0,False,,ru,manual,False,True
"Жақсы, басшылар халықпен бірге шешімге өз ықпалын қосып жатыр екен",kz,,1.0,False,,kz,manual,True,True
"Организаторы молодцы, столов регистрации накинули, чтобы толпу разрулить",ru,,1.0,False,,kz,manual,False,True
"Жақсы іс, мемлекетке қайтарылған ақша ел игілігіне жарайды ғо. Қимыл бар, бәрі дұрыс бағытта сияқты.",kz,,1.0,False,,kz,manual,True,True
"дұрыс бағыт, елге жақсы болады бұл жұмыс",kz,,1.0,False,,kz,manual,True,True
"Жақсы, балалар көп болса мемлекет қолдауын ұлғайтып жатыр екен",kz,,1.0,False,,kz,manual,True,True
Иманды болсын!!! Жақын туыстарына сабырлылық!,kz,,1.0,False,,kz,manual,True,True
Жергілікті бюджеттерге қосымша кірістердің түсуі дұрыс бағыт екен,kz,,1.0,False,,kz,manual,True,True
"ата-ана назарында болса, баланың жолы дұрыс болады",kz,,1.0,False,,kz,manual,True,True
"Аман-есен бәрі, өрт тез сөндірілгені жақсы екен",kz,,1.0,False,,kz,manual,True,True
"Сейчас не десантники нужны, а ракетчики и  операторы дронов",ru,,1.0,False,,ru,manual,False,True
Хорошая попытка конечно. Но почему с марта месяца качество воздуха резко становится лучше? Может все таки тэц?,ru,,1.0,False,,ru,manual,False,True
"өздерің сақ болыңдар, мұндайға тез алданатын кез емес",kz,,1.0,False,,kz,manual,True,True
"Зачем нам голоса тех кто живёт и находятся в чужих странах, они явно не патриоты своей страны! нужно работать и отдыхать у себя в стране, развивать внутренний туризм и повышать потенциал внутреннего рынка путем новых проектов",ru,,1.0,False,,ru,manual,False,True
"қозғап жатқанның өзі жақсы, жарық мәселесі шешілер",kz,,1.0,False,,kz,manual,True,True
"Если ноля в  нынешней ""календарной системе"" до и после нашей эры нет, то да. Сдвиг на единицу. Вы правы.",ru,,1.0,False,,ru,manual,False,True
"көңіл бөліп жатыр ғой, жағдай күрделі екен",kz,,1.0,False,,kz,manual,True,True
"Жақсы, елге адамдары аман-есен қайтып жатыр, уақтылы шара қолданылған екен",kz,,1.0,False,,kz,manual,True,True
"Доллармен несуге компанияның кірісі тұрақты болмаса, қиындық туындайды",kz,,1.0,False,,kz,manual,True,True
"Жақсы жаңалық, медицина дамып жатыр екен",kz,,1.0,False,,kz,manual,True,True
Қауіпсіздік бірінші орында ғой. Тыныштық керек бәріне.,kz,,1.0,False,,kz,manual,True,True
"Такие меры показывают, что государство поддерживает женщин на деле",ru,,1.0,False,,ru,manual,False,True
"Ну норм, пусть пока остаются, раз спрос есть",ru,,1.0,False,,ru,manual,False,True
"халық банктің мәдениетке қолдауы жақсы бастама, елдің имиджіне де пайдасы тиеді",kz,,1.0,False,,kz,manual,True,True
"Құтты болсын, процесс жүріп жатыр ғо ",kz,,1.0,False,,kz,manual,True,True
"По итогам года ,уже с десяток, дюжину школ надо будет построить",ru,,1.0,False,,ru,manual,False,True
"Важно, чтобы итоговый документ учитывал интересы общества и работал на практике",ru,,1.0,False,,ru,manual,False,True
Это сочетание политического лидерства и профессионального подхода.,ru,,1.0,False,,ru,manual,False,True
4 күнде 442 мигрант. Егер бір ай жалғасса әлі қаншасы шығады екен.,kz,,1.0,False,,kz,manual,True,True
Жақсы жұмыс істепті. Қауіпсіздік үшін маңызды ғо.,kz,,1.0,False,,kz,manual,True,True
"Дұрыс істеген, қазір осындай қолдау керек",kz,,1.0,False,,kz,manual,True,True
"Сербиямен байланыс тереңдеп жатыр, АҚШ елшісімен де диалог бар — сыртқы саясат жаман емес, ал ГПЗ мен НПЗ-ға қатысты нақты жұмыс жүріп жатыр, Щучинскідегі жағдайға көмек көрсетіледі, фейкке де жедел жауап берді, жалпы, мемлекеттік құрылымдар бақылауда ұстап отыр бәрін",kz,,1.0,False,,kz,manual,True,True
"Керемет көңіл-күй, чемпионды осылай қарсы алу жарасады",kz,,1.0,False,,kz,manual,True,True
"Сербиямен байланыс нығайса, тәжірибе алмасуға жақсы әсер етеді",kz,,1.0,False,,kz,manual,True,True
"Екі елге де пайдалы келісімдер болды, байланыс артады",kz,,1.0,False,,kz,manual,True,True
"Дружба с Европой через Сербию нормальный ход. Чем крепче связи, тем шире возможности для страны",ru,,1.0,False,,ru,manual,False,True
Құдай сақтасын  . Иманды болсын.  Алла шипа берсін ,kz,,1.0,False,,kz,manual,True,True
Не думаю воз хорош наши врачи лучше,ru,,1.0,False,,ru,manual,False,True
"мм, доллар мен евро өсіп жатыр ғо",kz,,1.0,False,,kz,manual,True,True
"Это конечно большое событие. Печально что очень мало уделяется внимания спорту в нашей стране. Эта победа не благодаря, в вопреки. Браво таким людям, которые стремятся к своей цели",ru,,1.0,False,,ru,manual,False,True
"Теперь в ледовых дворцах Астаны и Алматы будет не протолкнуться, все пацаны захотят быть как Шайдоров",ru,,1.0,False,,ru,manual,False,True
"Пилоты, это про возить пассажиров. В экипаже военного самолёта летчики.",ru,,1.0,False,,ru,manual,False,True
"Ауыл шаруашылығының дамығаны жақсы ғой, елге пайдалы болады",kz,,1.0,False,,kz,manual,True,True
"Правильно делают, свое хозяйство қорғау керек",mixed,,1.0,False,,kz,manual,True,True
"Михаил Шайдоров красавчик, осындай жеңістер керек бізге",kz,,1.0,False,,kz,manual,True,True
"Дұрыс, бастысы елшілік қарап отыр, азаматтарымыз аман болсын",kz,,1.0,False,,kz,manual,True,True
Сотрудничество МВД разных стран это еще и обмен опытом. Всегда есть чему поучиться друг у друга.,ru,,1.0,False,,ru,manual,False,True
"Зима есть зима, к таким дням надо быть готовым.",ru,,1.0,False,,ru,manual,False,True
"Е, бизнес әртүрлі валютамен жұмыс істеп жатыр ғо, жақсы өзгеріс сияқты.",kz,,1.0,False,,kz,manual,True,True
Қайғылы жағдай екен. Көлікте абай болу керек.,kz,,1.0,False,,kz,manual,True,True
"Респект нашему за то, что гнет свою линию и выводит нас в топ мировых игроков",ru,,1.0,False,,ru,manual,False,True
"Көрейік, бәрі заң аясында жүріп жатыр ғо.",kz,,1.0,False,,kz,manual,True,True
"Апаттық жағдайға ертерек назар аударып, тұрғындарды қауіпсіз жерге көшіргені дұрыс болған ғой. Қалған подъездерді де тексеру керек енді.",kz,,1.0,False,,kz,manual,True,True
"Почти весь Отар там надо разогнать, беспредел, сколько лет уже творят что хотят",ru,,1.0,False,,ru,manual,False,True
"Жақсы жаңалық қой, креативті индустриялар дами түседі енді.",kz,,1.0,False,,kz,manual,True,True
"Бұл дұрыс жұмыс екен. Қимыл бар, жалғастыра берсін.",kz,,1.0,False,,kz,manual,True,True
"Вот реальные возможности для казахстанского бизнеса, новые каналы для экспорта и продвижения наших товаров за границу",ru,,1.0,False,,ru,manual,False,True
"Жақсы жұмыс істеп жатыр ғо, қауіпті заттардан қорғау керек.",kz,,1.0,False,,kz,manual,True,True
"Жарайсын Абзал ! Сәттілікпен женіс ,Уральский шот-трек показывает результаты ,вместе с Д.Никишой болеем за вас ., ждем медалей . Алга Орал , Алга Қазақстан !!",mixed,,1.0,False,,kz,manual,True,True
"Формулировка, которая фиксирует: отношения Казахстана и Китая находятся вне зоны текущей политической конъюнктуры",ru,,1.0,False,,ru,manual,False,True
Тек Шайдоров қа емес жеңіске жеткен барлық спортшыларға назар аударып жетыстерін қолдау керек,kz,,1.0,False,,kz,manual,True,True
"Красавчик, наши спортсмены вообще удивляют в этом году, желаем чтобы многие спортсмены удостоились таких достижений и наград. ",ru,,1.0,False,,ru,manual,False,True
"Правильно сделали, ребята елдің атын шығарып жатыр",mixed,,1.0,False,,kz,manual,True,True
Таяк жеп кетті биздин соғыс емес ғой бул ащы шындык,kz,,1.0,False,,kz,manual,True,True
"Вот это уровень, горжусь нашим спортсменом!",ru,,1.0,False,,ru,manual,False,True
"Светлая память мальчику, очень жаль. Надеюсь, разберутся и помогут семье.",ru,,1.0,False,,ru,manual,False,True
"Полицейские жақсы жұмыс істеген, уақтылы қолға алған",kz,,1.0,False,,kz,manual,True,True
"Сейчас главное не лениться, почитать проект и понять, за что голосуешь",ru,,1.0,False,,ru,manual,False,True
"Народ забыл про тот резонанс, теперь можно вернуть всё обратно",ru,,1.0,False,,ru,manual,False,True
Уақтында көтерген маңызды мәселелер екен,kz,,1.0,False,,kz,manual,True,True
"Өзгерістер керек қой, кредит тым көбейіп кетті",kz,,1.0,False,,kz,manual,True,True
"AI реально облегчает жизнь клиентам, спама азаяды, бәрі өз орнымен",mixed,,1.0,False,,kz,manual,True,True
"Маңызды жиын, елдің дамуына керек шаралар талқыланады",kz,,1.0,False,,kz,manual,True,True
"Всё правильно.Ничего в нем нет ужасного.Обычный вирус,эксперименты очередные.Прощупывают почву как люди будут реагировать.",ru,,1.0,False,,ru,manual,False,True
"Қайғылы жағдай, бәрі анықталады енді. Сабыр.",kz,,1.0,False,,kz,manual,True,True
"Сабыр, процесс жүріп жатыр ғо. Қимыл бар, акиматтар мен министрліктер жұмыс істеп жатыр. Қауіпсіздік шаралары қолға алынған сияқты.",kz,,1.0,False,,kz,manual,True,True
Пакистанмен әріптестік артып жатқаны жақсы болды,kz,,1.0,False,,kz,manual,True,True
Пакистану тоже выгодно тут интересы совпадают,ru,,1.0,False,,kz,manual,False,True
"Көзге лазер жасап жатқандар көбейіп кетті ғой, шынымен жақсы көмектессе қуаныш қой",kz,,1.0,False,,kz,manual,True,True
"Серик парень не плохой, и не глупый. Возможно его ждёт новая должность.",ru,,1.0,False,,ru,manual,False,True
"Коррупциямен жақсы күресіп жатыр ғо, қимыл бар сияқты.",kz,,1.0,False,,kz,manual,True,True
"Осы дұрыс бағыт сияқты, керек дүние екен.",kz,,1.0,False,,kz,manual,True,True
тыныштық керек енді. соғыс болмасын. ,kz,,1.0,False,,kz,manual,True,True
Бұл жақсы жаңалық екен. Экономикаға пайдасы тиер сияқты.,kz,,1.0,False,,kz,manual,True,True
Ай білмеймін ау іске асса,kz,,1.0,False,,kz,manual,True,True
Өзгерістер жастар өзін-өзі жүзеге асыра алатын тұрақты және күшті мемлекеттің негізін қалады. Мен қолдаймын.,kz,,1.0,False,,kz,manual,True,True
"Вот это правильно. Конституция не для узкого круга юристов, а для всех. Опубликовали значит, готовы к обсуждению",ru,,1.0,False,,ru,manual,False,True
"Жақсы жаңалық екен, шетелдік авиакомпаниялармен байланыс артып жатыр.",kz,,1.0,False,,kz,manual,True,True
"Қашып жүргендер шаршатты, ұстасын енді",kz,,1.0,False,,kz,manual,True,True
"Әйел тілінен табады дейді. Қыз кезінде бәрі жақсы, жаман әйел қайдан шығады. Сол жақсы қыздың тілін шығаратын күйеуі және т.б.",kz,,1.0,False,,kz,manual,True,True
"Өз уақытымен кетті, рахмет за работу",mixed,,1.0,False,,kz,manual,True,True
"Многие стали переходить на кнопочные телефоны, а с такими ценами начнут отказываться от интернета.",ru,,1.0,False,,ru,manual,False,True
Эта девушка министр? Косноязычная какая.. не подготовилась к брифингу. А решение правительное!,ru,,1.0,False,,ru,manual,False,True
"Сохранить отдельные дисциплины — разумный подход, меньше путаницы будет.",ru,,1.0,False,,ru,manual,False,True
"Саналы реттеу мен білім арқылы ғана біз дені сау, ақпараттық тұрғыдан сауатты ұрпақ тәрбиелей аламыз",kz,,1.0,False,,kz,manual,True,True
Индияға барып өз көзіммен көргім келеді ,kz,,1.0,False,,kz,manual,True,True
"Үндістанмен дос болған жақсы, экономика мен байланысқа әсері бар",kz,,1.0,False,,kz,manual,True,True
"Будем ждать, когда правительство во главе с минздравом скажет, наконец дождались. Есть ещё один повод списывать деньги",ru,,1.0,False,,ru,manual,False,True
"Әлемдік дамудан қалыс қалмау үшін мемлекет те, қоғам да осы бағытта белсенді әрі жүйелі жұмыс жүргізуі қажет",kz,,1.0,False,,kz,manual,True,True
"Введение ограничений на свободу слова, посягающую на честь и достоинство других лиц, общественный порядок и духовно-нравственные ценности, соответствует международной практике. Это направлено на противодействие травле (буллингу), клевете и деструктивному поведению в публичном пространстве, защищая более уязвимые группы общества.",ru,,1.0,False,,ru,manual,False,True
"Дұрыс ескерткен, онлайнда абай болу керек",kz,,1.0,False,,kz,manual,True,True
"Он даёт понять, что отступать не собирается и будет дальше ломать старые схемы.",ru,,1.0,False,,ru,manual,False,True
"Теперь уже заң жүзінде жауап береді, сабақ болады басқаға да",kz,,1.0,False,,kz,manual,True,True
"Әркім өз мүддесін қорғап жатыр, бәрібір келісім керек қой",kz,,1.0,False,,kz,manual,True,True
"Полиция жұмыс істеп жатыр, ұзамай табылады",kz,,1.0,False,,kz,manual,True,True
И для команды это сильный моральный момент такие вещи реально добавляют уверенности перед стартом.,ru,,1.0,False,,ru,manual,False,True
"Динамика прям мощная, глобальный рынок раскачал бәрін",mixed,,1.0,False,,kz,manual,True,True
"Давос қаласының маңызы тек Швейцария үшін ғана емес, бүкіл әлем үшін зор. Өйткені дәл осы жерде болашаққа бағытталған бастамалар көтеріліп, елдер арасындағы диалог пен ынтымақтастық нығаяды.",kz,,1.0,False,,kz,manual,True,True
Баланы уақытында вакцинациялау керек қой.,kz,,1.0,False,,kz,manual,True,True
"Бұдан бөлек, интернет-алаяқтықтың ұлттық қауіпсіздікке нақты қатерге айналғанын атап өтіп, бұл індетпен жүйелі түрде күресу қажеттігін айтты.",kz,,1.0,False,,kz,manual,True,True
"Осы бюджет арқылы білім беру, денсаулық сақтау, қорғаныс, инфрақұрылым, ғылым және әлеуметтік қамсыздандыру салалары қаржыландырылады.",kz,,1.0,False,,kz,manual,True,True
Салық – кез келген мемлекеттің экономикалық негізін құрайтын маңызды қаржы құралы. Ол мемлекет пен қоғам арасындағы өзара жауапкершіліктің көрінісі болып табылады.,kz,,1.0,False,,kz,manual,True,True
"Президент дәстүрлі мәдени негіздің, соның ішінде отбасы институтының маңызын ерекше атап өтті. Оның пікірінше, отбасы – ер мен әйелдің арасындағы некеге негізделген қоғамның басты тірегі. Дәл осы институт ұрпақ тәрбиесінде, ұлттық болмысты сақтауда шешуші рөл атқарады. Сондықтан мемлекеттің міндеті – осы құндылықтарды қорғап, нығайту.",kz,,1.0,False,,kz,manual,True,True
В данный момент идет такое ограничение в Великобритании. Там даже ножницы детские нельзя купить до 18 лет. Т.е. относительно студент не может такое себе приобрести без опекуна или родителей.,ru,,1.0,False,,ru,manual,False,True
"Курултай дұрыс өтіп жатыр ғо, қатысушылар да мықты сияқты",kz,,1.0,False,,kz,manual,True,True
"Интересно, какие заявления сегодня сделает наш президент. Обычно после таких выступлений идут вполне хорошие решения",ru,,1.0,False,,ru,manual,False,True
"Радев уходит, теперь у Болгарии будут перемены",ru,,1.0,False,,ru,manual,False,True
Видно у него много денег....,ru,,1.0,False,,ru,manual,False,True
"Қимыл бар, дұрыс жұмыс істеп жатыр.",kz,,1.0,False,,kz,manual,True,True
"Видно, что госорганы реально вмешиваются, люди ақысын алып жатыр",mixed,,1.0,False,,kz,manual,True,True
"Ну, по погоде дұрыс шешім сияқты",mixed,,1.0,False,,kz,manual,True,True
"Өндірісті күшейтіп, елге жақсы мүмкіндік болып тұр",kz,,1.0,False,,kz,manual,True,True
"Керек бастама, осындай жобалар елге пайдасын береді",kz,,1.0,False,,kz,manual,True,True
"Заблаговременно до стрельб проводятся стрелковые тренировки, все действия должны быть отработаны до автоматизма. Вопросы качества проведения занятия всегда актуальны, и таковы последствия....",ru,,1.0,False,,ru,manual,False,True
"Кажется вы не боитесь или не поняли, раз вы осуждаете других людей. Для многих Религия это прикрытие, для многих из ваших знакомых? Или вы всех людей увидели, что уже можете за всех говорить?",ru,,1.0,False,,ru,manual,False,True
"Деревья вырубать не надо и строить дома, заводам запретить выбросы в воздух которые между прочим наносит намного больше урона экологии чем машины",ru,,1.0,False,,ru,manual,False,True
Только из России айтишники приедут. Я не знаю какими деньгами надо заманить спецов из Европы или США,ru,,1.0,False,,ru,manual,False,True
"А вообще, какое дело до накоплений, которые мы заработали?",ru,,1.0,False,,ru,manual,False,True
"Мальчик и месяца не прослужил , и такой диагноз",ru,,1.0,False,,ru,manual,False,True
