text,label,weight,label_id
"Чиккен без перца деп 4-рет айттым,бұрыш қосылмағанын беріңіз деп, үйге келіп жей алмадық ащы бұрыш қосылған беріп жіберген,без перца чиккенге бөлек терезеден беріңдерші постоянно шатасып бұрыш қосылған беріп жібересіздер ",negative,3.0,0
"Если круглосуточно істемеитін болсаныздар,ОЛАЙ ЖАЗЫП ҚОЙМАҢЫЗДАР!!!!!",negative,3.0,0
Кызымет корсету сапасы оте керемет. ,positive,3.0,1
Емшара кабинет таза жаксы иши медсестра жакс 100%,positive,3.0,1
"Монстр бургер 
Обслуживание өте жақсы 
Шефтын бургеры деген другой уровень ғой",positive,3.0,1
"Сотрудникники вежливый и внимательный, очень уютное место, обслуживания на высоте,Айсулу деген кыз комектесип тусиндирип берди прям добрая кушти",positive,3.0,1
звондасан фармацевт айкайлап тур жынды сяхты жумс сти алмаса неге турат аптекада естери дурыс емес самый худший аптека,negative,3.0,0
"Малго сервис реально мал 
Ишиндеги официант тары тоже хайуан 
Тамак жаксы керемет само здание хорошая 
Но сервис ірің шірің",negative,3.0,0
Загадок алып кай жерде отыратын таппай 2сағат куттырып нан қайда су қайда деп 2сағатта алдырдық енды келмеспыз деп кетты советую вообще барманыздар именно ауызашар кезде,negative,3.0,0
"Оте кушти жер екен, актобеден келдим жаксы кияды шашты молодцы",positive,3.0,1
Мен отзыв аркылы келгенмин 1 ши рет не советую тамактары турып калган дами жок калган отзывтарга сенбениздер отирик бари,negative,3.0,0
"Маникюр жасаттым,қолымды қанатып 1 слой ғана жакты, не акуратный мастер.Номер 1 деп барып едім,ұнамады.",negative,3.0,0
"На базаре Барыс столовый лучше готовит, все так не вкусно! Сделал замечание, не довольные! Я же плачу, хотелось бы вкусно покушать. Самый отстойное помещение в городе! Не Ресторан а забегаловка. Не советую!",negative,3.0,0
Томирис летник бары керемет. Тамактары асыресе шашлыктары керемет екен. Живая музыка кушти. Асыресе сервис супер. Бызге обслужка жасаган Акботага коп рахмет! Кушты кызмет корсетты,positive,3.0,1
"Кипяток кайнамаган, 3в1 кофе даже не расстаял, не следят так еще и оказывается мы виноваты что не заметили что он не кипяченный. Я бастыгы жок",negative,3.0,0
"Дана супермаркеті продовец и кассирлері жүмыстарын жуда жаксы аткарады.Каждый день магазинге баратугын болгансын жакынлардай болып кеткенбіз.Товар сроктарына ітібарлы,клент бенен отношениеси отлично ",positive,3.0,1
"Админша грубый никто не хочет принять заказ жарты сағат оттық ешкім заказ қабылдамады
Проста уақыт кетті 
1 Тамақтары порция аз 
2 офицант келуі қиын 
3 обслужвание ваше 0 брақ 15%алад түсінбедім не себепті 
Енді келмеспіз рахмет",negative,3.0,0
"Тамақтарының сапасы өте төмен. Персонал жалоба қабылдамайды, тек оправдываются. Келуге кеңес бермеймін ешкімге. Кухня очень слабая, заказали плов, мясо в одних жилах. Никому не советую",negative,3.0,0
"официантка Гаухар қызға көп рахмееет
жұмысын керемет жасайды",positive,3.0,1
"завучтар кыздрды кемитеди, тцпыеправила, заставляют носить юбку до ноября,хотя уже в октябре холодно,тек достарым ушын калдым,бырак окитын мектеп емес бул",negative,3.0,0
Вообще официантары адамен клиент пен калай сойлесу керек екенин билмеит сыйластык жок тагамдары дурыс емес Дурыс писирмеит поварлары,negative,3.0,0
Элементарно с луком жок донер,negative,3.0,0
"Доверился отзывам, но на деле оказалось ожидание-реальность. Ни рентген нормально не сделали из-за металлической застежки в одежде (не предупредили), один зуб лечили 3 дня, постоянно уакыт жок. И это лучшая стоматология 2025. Печаль)",negative,3.0,0
"11.000 прическа макияж дегенин вообще не советую, тон дурыс тандап билмейды!",negative,3.0,0
заказ бердім заказымды 2сағат күттім жазсам ответ бермейді звандасам қайтарып тастайды 2сағат дегенде әрең алдым заказымды бұрын ондайы жох еді крч порожняк қанша нерв кетті,negative,3.0,0
келген адамға на ты сөйлесетіндері дөрекі сырттан келген адамға олай обращение дұрыс емес,negative,3.0,0
Оте нашар официанттар грубый коркып кеттыккой урып жыберема деп,negative,3.0,0
Поспешили помочь людям и сами пострадали? Аман болсын. Пусть все быстрее поправляются!,positive,3.0,1
Керемет клиника! Кайсар Кайратулы есімді врач оте жаксы тісті емдейди және чистканы уқыпты жасайды,positive,3.0,1
"Оте нашар, келмегеним осы жер болсын! 
Кешки ас ишемиз деп, боска нерв болып кайттык, жылкынын етинен бешбармак сурасан, койдын етин берип, вообщем бирниши и сонгы келген жерим болсын, обслуживание оте нашар, 12% обслуживание устайды, официанттарды жуз рет басып кнопканы шакыра алмайсын, барлык Конил-куйди куртты!!!",negative,3.0,0
"Всем советую ,заведение 10/10 
кухня топ,очень вкусно и сытно
обслуживание все в отличном качестве!
Рим кафесінің тамағын жемепсің
Бұл өмірді сүрмепсің ",positive,3.0,1
Фариза уту керек еды не честно,negative,3.0,0
Өте төмен қызмет көрсететін поликиника. Жұмысқа жауапкершілікпен қарау керек. Жеті сайын өзгеріс. Жазсақ ответ бермейді. Өзгерісті айту керек. Басқа адамдардың уақытымен санасу қажет!,negative,3.0,0
Бүгін осы Туран моллдан Тантуни мен мини лаваш заказ берип едік) Тантуни іші сухой прям и кішкентай) мини лаваштан 2 сүйек щықты,negative,3.0,0
"Өте күшті, рахмет! Еще и положили в подарок салфетки ",positive,3.0,1
"бугін 31,05.2026 обед ішуге келген едім пельмен кара су дәмі жоқ 7 ,8 шт пельенді шаққа табасын , плоа особый кі тай порция вообщн ужасс на совесть жұ ы. жасау керек ақ адал ақшсға",negative,3.0,0
"суып калган,сухой,ысытып акелгендеде ысымаган,помидор жуынды сиакты биртурлы дам шыгады,не стоит,оффицианттары обслуживать ете алмайды",negative,3.0,0
"Қызмет көрсету сапасы өте төмен
Мынау қуырдақ емес, жаркое. 
Даяшы менің үйімде тегін қызмет етіп жүргендей мінезін көрсетіп, тапсырыс беріп тұрғанда теріс бұрылып кетіп қалды! 
Ас емес атау ішкендей болдық.",negative,3.0,0
Ата апамнын любимый корзиналарывсегда кунде южныйынан тамак аладыРахмет сол ушин южныйгаоте таза свежий всегда кулинариясы,positive,3.0,1
"Банк қызметкелеріне бұл қатысты емес. Именно BI GROUP-тің қызметкерлері менеджерларына қатысты, қатты өзінше, адамды мінсінбейді екен. Ақпаратты через не хочу береді. Сіздерге адамдар бір затты білу үшін барады ғой, неге сонша өздерінше болып отырады 

бұл филиалға келмеуге кеңес берем",positive,3.0,1
"Отличный салон! Всегда все чисто, уютная атмосфера!Вежливый персонал! Мастера все профессионалы! 
Турсынай мастер по волосам, профессионал своего дела! ",positive,3.0,1
Обслуживание ноль 0 мы воскресенье были у вас. Официанты не работают ваши. И Нам сказали что музыка до 22 будет но 22 не постовили музыку. Потом мы где музыка спросили и 3 музыка была на этом все сказали. Потом музыкант какой то грустный дядя был  фото астында,negative,3.0,0
Неге сервис катып кала береди ужее канша уакыт болдыы,negative,3.0,0
Мирас деген мастер жасап берді мощный қияды екен рақмет Мирасқа келіңдер өкінбейсіңдер,positive,3.0,1
"Нашар поликлиника, врачтарының қолынан адамдарды сандалтқаннан басқа дым білмиді!, аурумын деп айтсаң анализдерің қайда деп аурып келген адамнан сұрайды, өздері анализ тапсыр деп жібермейді, өмірі запись жоқ не болница түсініксіз, екі болницасы екі жақта орналасқан ортада сандалғаннан басқа дым білмисің",negative,3.0,0
"Классное заведение  рахмет официантам все через раз подходили спрашивали все у нас хорошо, жарайсыздар , осы кадрыларыныздан тайманыздар",positive,3.0,1
Балык мощный екен Нурасыл молодец оперативно обслуживание жасады.,positive,3.0,1
Пицца күйіп кеткен болып шықты. Дәмі де уау емес.,negative,3.0,0
Не рекомендую заказ беріп жатқан жерімнен бұл стол резервте деп тұрғызып жіберді,negative,3.0,0
Самый ужасный полеклиника врачтары түк білмейді барсаң неге ауыра бересің неге келе бересің деп айқайлайды ужс пациентпен қалай обращаться ету керек білмейді флюра түсіретін әпкелер вообще грубая записке жазылсаң очередь деп кіргізбейді жауып тастау керек!,negative,3.0,0
"Төре чиловый самый адекватный чувак, и такой приятный",positive,3.0,1
Автосалон кызметкерлерине именно Самат менеджерге Рахмет кленттериниз коп болсын !,positive,3.0,1
"Тамақтары өтее дәмдіі,обслуживанияя пряммм күштіі жуздеріі жылыы жақсыы қарсыы алады екен офицанттары Айман Шолпаан",positive,3.0,1
Чё там сет заказала. Кылшык шыкты. Больше не буду заказывать. Реклама керым болгасын заказала.,negative,3.0,0
Асем күшті  жақсы қарсалып алып жақсы шығарып салады залдары таза самая лучшая администраторша ,positive,3.0,1
Рахмет Куаныш саган отте дамди болды красавчик,positive,3.0,1
"Ермұханға рахмет, все быстро и очень вкусно было) обслуживание топ",positive,3.0,1
"Кобыз ресторан керемет!
Обслуживание кушти
Балгын супер официант",positive,3.0,1
"обслуживание ноль , 1 жулдыз дын ози жалко телефон омир котермит неушин кояды прежде чем заказат отзыв караныздар",positive,3.0,1
Алматыдан келіп шогым шок болып жатыр мына плесень калай болады бұл еще официантка бетке карап даже ой кешириниздер дегенде жок малға беріп жатырсындарма қарау керек проверка жіберу керек,negative,3.0,0
"Обслуживание ладно ышындегы Братишка официант нормально жыгыт, вот заведение 1 жулдызгада болмайт. Шашлыктар сухой ашшы, плов жок именно сол ушын келгенбыз ожидание совсем дакуя  сондада тамак жеп кеттык енды! Рахмет осы шаруаларды шешерсыздер!",negative,3.0,0
"Официанту Аяну большая благодарность, вчера был ажиотаж, но он выполнил свою работу на отлично, молодец жарайсын ",positive,3.0,1
Блюдо от шеф Повара дерзкий видно что сделано с душой и официант Мақсат ағай идеальный,positive,3.0,1
Кеше барып келдык кешкы ас ишуге тагамдары сервис унаиды озиме порция багасына саи молынан салады обслуживание оте керемет Аисулу есимди кыз га Рахмет,positive,3.0,1
Вообще дами бузылып кеткен тесто пыспеген фри тузы жок камыр гой тестосы сагыс сиякты созылып,negative,3.0,0
Еркемурат обслуживаниесы өте жақсы шашлык өте дәмді,positive,3.0,1
"Ассалаумағалейкум!
Қалайсыздар! Бүгін келіп едім, Радмир деген жігітке ризамын. Красавчик баурым, жақсы обслуживание жасады, молодец.. Ризамын!",positive,3.0,1
Кырткан жер екен онлайн оценка баска бага корсетеди оздери баска бага айтп каздарын куады,negative,3.0,0
адемы алады екен жыгыттер молодцы,positive,3.0,1
Мико бешбармак та Аян деген официант жаксы кызматта корсетти,positive,3.0,1
Тез келеди ыстыктай оте дамди кушти молодец жемисти болсын жумыстарыныз,positive,3.0,1
"Кеше Остров Кэмада болдық  
Кухнясы жақсы,лимонадтары өте дәмді екен! Малина-Лайм алдық — вкус вообще пушка  Сергітеді, дәмі ерекше, міндетті түрде тағы аламыз. 
Қызмет көрсетуі де керемет ",positive,3.0,1
Ая прям кушты обслужка жасайды өте керемет қыз. Обсулжкалары оте жаксы тамақтары дәмді,positive,3.0,1
Қазір сабой цомян алдым порц кішкентай еті 2-3 түйір неге сонша аз димда басқа жакта тұра осы баға Жеті тандыр Кәусар но грамм еті көпқой өз бағасына лайық жасамайсыздарма,negative,3.0,0
райымбек брат четкий маган унады,positive,3.0,1
"өте нашар. донерлерінің қамыры қалың және піспеген. жалобымызға бізде готовый тесто, стандартный деп жаба салды. бірініш рет жаман отзыв жазып тұрмын. жазда алып ұнатып, тағы алып едім. 8000 тг далаға ұшты.",negative,3.0,0
"Вчера были на ауызашаре. Я была впервые, и больше не пойду. Обслуживание ужасное, заказ долго ждали, когда уже закрыли счёт перед уходом принесли хлеб. 1 бокал просили принести, принесли через час",negative,3.0,0
Тапсырыс бергенбіз бұрынғыдай емес өзгерген іші пустой.,negative,3.0,0
"Никому не советую ходить именно в этот Каусар. Особенно на ауызашар. Ждали наш заказ пол часа, хотя был предзаказ. Обслуживание ужасное. Кроме официанта Сундет (Сека), который пытался спасти ситуацию и который действительно молодец.",negative,3.0,0
стомотолог врач Ерлан тісімді барлығын толық жақсы емдеп бердікеңес беремін өз ісінің маманы,negative,3.0,0
Шашлык шейкі піскен сарымсақ ірі туралған не апититный,negative,3.0,0
"Өте керемет ресторан. Барлығы ұнады, тамақтарының дәмі өте дәмдііі. Официанттар вежливые очень добрые. Айгерім, Венера официанттар қаааттты ұнадыы",positive,3.0,1
"Телефондарына бармайды. Өте төмен қызмет етеді. Сотовый телефондарын жазып қойғандары жақсы.Көп мамандар жоқ. Аппараттар жоқ, басқа жерге баруға тура келеді",negative,3.0,0
Караван жаксы кафе. Кейде тамак ыстык болмай калады.бирак бугин бари жаксы. Жадыра официантка молодец супер,positive,3.0,1
Зор кафе екен особенно Жансая дитін офицант жаксы жумыс ітиді екен,positive,3.0,1
Врач жок вообще сагат 1 жарымнан кутип во время кабылдамайды!,negative,3.0,0
Доставка оте узак алып келеди 2 сагат болды кутип отканыма,negative,3.0,0
Жанды дауыста музыка оте кушти и тамактарыда ,positive,3.0,1
"Ассалам Алекум,что-то тамақтарын нашарлап бара жатыр!!!бұрынғыдай емес!!!",negative,3.0,0
"Обслуживание жаман. Кассир ведёт себя так, будто бесплатно раздаёт товар — с недовольным лицом, грубо и без желания помогать. На вопросы нормально не отвечает. Очень неприятное впечатление.",negative,3.0,0
"Хлеб твёрдый, шашлыки как ризина",negative,3.0,0
"Балаларга салады деп шакыртып алып 
Очередь кутип богансон саламаймыз деды. Вообще не серьезные люди",negative,3.0,0
"Ержас жарайсын, оте жаксы обслуживания",positive,3.0,1
"Заказ кабылдағанда 1-1,5 сағат дейді де 2,5 сағаттан кейін кайта кайта соғып азар алдырдық заказымызды! Заказ салкын куйінде келді! Обслуживание өте нашар, заказ бермей ак койыныздар!",negative,3.0,0
Афицант ебедейсіз болды бүгін. Адам құсап заказ беріп едік басымызға қымыз төгіп шашып қиратып шығарып салды еще кешірім сұрау жоқ ұят жоқ.,negative,3.0,0
"Колодка ауыстырдым жакында, до сих пор скрипит! Жазсам ответ кайтармайды!!! Алайда отзыв калдыруды сурады!! Отзывтары отырык деп ойлаймын! Просят поставить хороший отзыв! Я не буду сюда приходить и никому не советую!",negative,3.0,0
"Жд поликилиника келсең врачтарының алдында дым адам жоқ кезекте, орын жоқ деп қабылдамайды ғой, ауруың жаныңа батпаса алдарына келетіндей, қан кетіп жатыр ма бір жеріңізден құлап жатырсыз ба әлде экстренно қабылдайтындай деп қарап отыр участковый врач. Сөз жоқ.",negative,3.0,0
фармацевт грубый. Телефонга дурыс жауап бермейды.,negative,3.0,0
Сара мен Галияга коп коп Рахмет! Кыздар оте сапалы жумыстарын истейди екен,positive,3.0,1
"Тамактары жаксы негызы кассир бир туры озынше то кетип калады,то сойлеп отирады баскаларга куткызып кояды,танертен завтракка келсем салат алайын деп козым тусып еды кешегы салат турлеры бир турлы еще",negative,3.0,0
"Багасы колжетимди, сатушылар да барин тусиндируге жалыкпайды Аягуль, Ильяс молодцы",positive,3.0,1
"Ужас вообще офицанттары да жас дым білмид сушидын да турин білинбид лас жер өте не советую келуге
 жазылған отзывтары бари өтірік кішкентай балдар жүрген лас жер ужас",negative,3.0,0
Обслуживать ноль хотя залда адам қатты көп емес бір емес екі заказды ұмытып кетті ал біз 30минуттан көп күтіп отырдық хотя шақырса көріп тұрып келмейді шум шығарып мазаларын алып жатырған жоқпыз жақсы деп адамгершілік тұрғысынан бірақта шамалы болсын немқұрайлылық танытпаса болатын едіғо,negative,3.0,0
"Камолжон деген брат шашты керемет алады екен жиги, всем советую",positive,3.0,1
Обслужка зор рахмет унады сочный шаурма,positive,3.0,1
"Обслуживание, кухня бәрі жақсы, толықтай көнілімізден шықты",positive,3.0,1
"Процедурный кабинет те аптекада оте жаксы! Керек медикамент всегда табылады, процедурный кыздары тамырды жаксы табады, мейириммен караиды рахмет ",positive,3.0,1
"Донер норм но доставка тым ұзақ, 1,5 сағат құтақандай Ақтауда или курьер таксовать етема",negative,3.0,0
Иса братан дерзко алад агайндар кендер смело,positive,3.0,1
Өте нашар администратор адамен сөйлесе алмайд не советую,negative,3.0,0
"Оте керемет сервис иште журген жап жас балдар молодцы, Бекарыс красавчик",positive,3.0,1
Оте нашар кола жып жылы доставка узак куттик не деген сумдык,negative,3.0,0
Жаксы жер отырып демалуга баска не дим енді осы,positive,3.0,1
"Донеры сочные, Айнур деген официантка хорошая",positive,3.0,1
"Тока что заказ оформила, и не тот адрес указала . Но курьер без слов доставил на другой адрес рахмет улкен. Курьерге респект , кара машинада болды рахмет",positive,3.0,1
24/7емес тунде жабык турады постоянно отириктсветтери жанып,negative,3.0,0
Брали донер на катаева все очень вкусно еще подходит конкурс девончки вежливые обслуживание сүрер теперь только квам,positive,3.0,1
40 минуттай куттік заказымызды өтте жай қырғын уақыттымызды алып не деген адамдар ваше бармандар,negative,3.0,0
"I republic ен кушти магазин Аягоз Улан Нурила Асылбек, рахмет улкен ",positive,3.0,1
"1,5 қылып 2000тг ге берген донерді қараңдар дәмі де не очень 70%фри салынған.",negative,3.0,0
"Обслуживание нашар! Официанттардың уақыттары жоқ! Заказым кешігіп, соңында тіпті ұмытып кеткен болып шықты, заказды аларда не телефонға немесе кағазға жвзып тұру керек. Сүйікті кафеміздің осындай болып кеткені оте өкінішті",negative,3.0,0
Отбасымызбен туған күн өткіздік.тағамдары өте дәмді ішіде уютный.как будто біз вип кабинка жалдағандай комфортно отырдық,positive,3.0,1
"Баламнын шашын  қидырдым. Жумыстары керемет аккуратно, модно, главное таза. Орамалдагы администратор нет слов, сыпайы, отзывчивая  молодцы  алга карай да жумыстарын журе берсын",positive,3.0,1
"Заведение өте жақсы, официант Ерназ вааще мықты. Көңілден шықты",positive,3.0,1
"В барбарисе кухня супер, отмасфера танспол все понравелся, обслуга харошая, хороо одахнули. Спосибо боьшое.",positive,3.0,1
"Ммммуааа  Донерлерінің дәмі пах-пах шіркін! Бір жесең, қайта-қайта жегің келіп тұрады ғой
Наггетсылары да сочный, нағыз мощный! 
Келіп, өздеріңіз де дәмін көріңіздер",positive,3.0,1
"Спасибо большое мастеру Нағиме! Всё сделала аккуратно и красиво. Очень милая и приятная, было комфортно у неё. Обязательно приду ещё",positive,3.0,1
Күшті маған ұнады и мыло в подарок очень прияно.,positive,3.0,1
Кушты жер администратор Тогжан советуююочень классная ,positive,3.0,1
"Повар красава, Дзосуй супер, суши лучшие чем везде. Обслуживание тоже , молодцы! Жарайсындар, коп рахмет!!!",positive,3.0,1
"Маа бары угадывать прям, обслуживание вапще тема. Акбота есымды официантка рахмет. Тамагымызды тез тез акелды. Пысык екен",positive,3.0,1
"Айгуля очень отзывчивая и приятная, профессионал своего дела , рахмет большой, нашла своего мастера ",positive,3.0,1
"Таза емес! Бірінші рет барған едім, пловтары жақсы деген соң, шегіртке шықты ішінен, офицант басқасын ауыстырып алып келген еді, қара шаш шықты, шашлыктың ішінен майда шаш шықты. Еще оны айтсам, счеттан алмады да.Жаль что фотоға түсіріп алмадым асығыс болып, сэске жіберуге.",negative,3.0,0
Мастер Динара прям жаксы алыды екен озым ойымдагыдай алды ,positive,3.0,1
"Аят официант жаксы обслуживание жасад, бары унады жане тамактары дамды",positive,3.0,1
"Дімұхаммед Рустемович и Мейржан Рустемович настоящие профи своего дела. Дінмұхаммед Рустемович воопще сделал мне пересадку десны.У меня были тёмные десны от первой коронки, и мне сделали пересадку десны.Зубы выглядят прямо как свои.После установление имплантов ни капли не болели.Даже не пришлось пить обезболивающие.",negative,3.0,0
"Связи с США всегда нужны, экономикаға плюс болады",positive,3.0,1
"Тамактары оте дамды,обслуживание керемет Нурдаулет официантка рахмет",positive,3.0,1
Вообще тема молодец ози 10 тг еще подаркасы бар сөзім жок унады.,positive,3.0,1
Обслуживание ноль администратор кыз алампен сойлесу билмейди вообще,negative,3.0,0
"самый лучший точкасы осы ,обслуживание 10000",positive,3.0,1
Кассир Эльзанага коп коп рахмет,positive,3.0,1
"Обслуживание вообще ужассс,Адам мен дұрыс сөйлеспейді...админ тоже сөйлесуді білмейді",negative,3.0,0
"осы жерде кеше отравление алдым
лагман и манты с тыквой жеп
",positive,3.0,1
Донер дами жок онша емес екенЕті қатты Ащы дәмі бар,negative,3.0,0
Кариби жақсы демалыс орны екен әсіресе офицанттары жұмыстарына жақсы қарайды Диас лутчий,positive,3.0,1
Вау вау прям кушты барбекю пицца мен ветчина сыр еушты люблю додо прям кушты ,positive,3.0,1
"Не только у нас бірақ, но и в Америке И это радует ",positive,3.0,1
"Оте керемет болды ,обслуживане керемет,дамиде кушти и апетитно",positive,3.0,1
Ужасный обслуживание шакырсан отырыктерын айтып отырады.Уакытында келмиды диспетчерлер вапше манырап отырады.,negative,3.0,0
"Біз отбасымызбен 4рет келіп тұрмыз тармақтары плов шашлык өте дәмді. Порциялары мол. Обслуживание кіргеннен бастап, шығарып салады, келебергің келеді. Ұнады 87015480850 

Бүгін 28апрель ет жүмсақ пюре вкусный",positive,3.0,1
"Кәуаптары суып қалған, пияздары сухой. Жалпы кафенің сұлулығына сөз жоқ, кухня слабая.",negative,3.0,0
"Оте нашар, жауапкершилик жок обслуживание де нашар, жарты сагат куттим заказымды 15 минут деп алып",negative,3.0,0
"Оте нашар мойка,
1.суу напор нашар.
2.пена химикат емес пена кірді кетірмиді
3.трявка гупка таза емес.
4.полный тазаланып жуылмайды. 
5.баруга кенес бермимін",negative,3.0,0
Тема прям))) багет өтті бізге) доставкамен барлығын приятно етіп салып жіберген,positive,3.0,1
"Спасибо, вкусно и быстро детям очень нравится  рахмет кыздарга, всегда вежливые  фри и пиццу берем только здесь",positive,3.0,1
Салеметсизбе! Неге на вынос заказ берип алып кетсен посуда платный саналады? Еш жерде на вынос доставка заказ берсен одноразовая посуданы санамайдыго!! Не сумдык бул посудадан акша жасап?,negative,3.0,0
"обслуживание очень хорошо, тағамдары әдемі, дәмді",positive,3.0,1
"Тамактары керемет
Даяшы Жадыра жаксы кызмет корсетти",positive,3.0,1
Құлжат всегда на высшем уровне,positive,3.0,1
"Бугин барганбыз ужинга Обслуживание ,кухня подача посудалары топ шашы кыска кыз обслужка жасаган атын умтп калдк и барлык оф салематсызба сауболыныз есими Айдана екен",positive,3.0,1
"Тагамдары оте дамди, кызмет корсету оте жаксы денгейде, Олжас официант бала молодец ",positive,3.0,1
"Официанттары почти жұмыс жасамайды, тамақтары тоже жетісіп тұрғаны жоқ!
Баруға не стойт.",negative,3.0,0
Мусор бари скидка деп баргам но киетин кийим емес Сол кытайдан вес мен олшеп сатып алып бизге келип сатып жатыр,negative,3.0,0
Тамақтарының дәмі жаман.Лимонад тоже не очень. Паста как будто майға піскен сияқты ужасно,negative,3.0,0
"Персонал грубый дурыс кассир койсандаршы перчик жок дит хотя коз алдымда салып отыр ыдысына еще сушняк ауыстыруга болмайды дит хотя цены одинаковые просто ужас 
Вежливый персонал койсаныздар",negative,3.0,0
"Самая ужасная поликлиника, обслуживание вопше нет, специалисты постаянно меняются. Адаммен дұрыс сөйлеспейді,я вопше ответ кайтармайды.",negative,3.0,0
Сушида имбер аз салфетка почти жок жетпит даже 2 адамга),negative,3.0,0
Регистратурадагы кыздар неге бакытсыз? Одни грубияны. Мажбурлеп отыргызып кояды ма?,negative,3.0,0
"Бүгін додо-дан тамактандык , пицца прям вау , сытно аппетитно  , кассир предлогать еткен еды рахмеет ",positive,3.0,1
"Балалар поликлиникасында 230 кабинетте Сапаровадан басқа адам жұмыс жасамайды-ау шамасы. Алдында постоянно очередь. Үлкенді де, кішіні де қарайды. Ауырып тұрғн баламен келсең, кіргізбей айқай шығарады. Сапарова дәрігердің нагрузкасын азайтуын сұраймыз.",negative,3.0,0
Контактный номер сотовый кандай. Городской жауап жок.,negative,3.0,0
"Ыии, зерек бала кора мектеп формасы тегын деп айтады да жылдын сонында акшасын алады, былым ноль (п⁰×уй журеды мугалымдер) былай айтканда акша гана керек в общем не очень, не советую.",negative,3.0,0
"Тараздағы топ шайхана, осындай топ деңгейдегі ресторандар көбейе берсін, Нұрзат рахмет, жүгіріп жүріп қызмет жасағынына, прям отдуши жасайды екен",positive,3.0,1
"Тамактары унады, чай вообще тема бармен молодец!",positive,3.0,1
Ен бастысы адамгершилик. Калай солесу керектигин биледы. Педиатр гинеколог невролог мыкты  рахмет айтамын. Бойы узын бала тоже оте приятный молодец,positive,3.0,1
"Самса с мясом купили, а положили с картошкой. Самсада турган Кыз елди акымак кылмай дурыс жумыс исте",negative,3.0,0
Негызы мектеп норм да проста ышындегы апайларго мазга жей беретын бас кетыред география,negative,3.0,0
"Детский медсестраларвна айтыңыздар! Хабарласып іздемейді. Жазсаң оқып қоя салады. 2 полинктен үлгі алу керек. Хабарласып группа ашып сонда жазып отырады аурудың алдын алып. Не сұмдық жап жас қыздарды детскийге қойып, білімі жетерлікпе?",negative,3.0,0
"Туркестан бойынша номер 1 шашличный орталык  ішім пысса бараберем, багалары өте тиімді, центрде орналасса да, персоналдары сыпайы, всегда тамақтарын ыстықтай алып келіп береді",positive,3.0,1
"Еркебұлан, молодец!
Өте керемет қызмет көрсетті. 
Оахмет саган улкен!",positive,3.0,1
"Обслуживание атымен жоқ, қыздарыңыз ұйқысы қанбайдыма или барлығында стресс, жауап бергісі келмейді, сұраған затыңа жоқ, жоқ дедім деп қақсап тұра береді. Басқа аптекалар заменяющее не бар предлагать етедіғой, бұлардан оны сұрасаң беттерінен с...гі шығып тұрады. 11-40 тағы аптекадан жақсысы жоқ, и баға норм и Обслуживание 100%",negative,3.0,0
"Сегодня была у дерматолога Кристины Павловны.Очень приятная,и внимательная.Всё объяснила понятно,выслушала меня и ответила на все мои вопросы.Рақмет көп ",positive,3.0,1
"Сәлеметсіз бе 
Білікті маман көрмедім. Шебері маған қандай бояумен бояғыңыз келеді шашыңызға не істейсіз деп сурамады да.ол бир ма 
Кабаттастырып 2 клиент алды ол екі
3 ші шашыңызды киып жетіспеймін деп тек кептирип берди
Сосын салонда тек 1 маман жүрді
Вообщем реальность не соответствует раннему отзыву",negative,3.0,0
Достарымызбен бас қосып шашлык жеуге келіп едім өте жақсы азербайжанский мориновка вапше тема офиктер өз жумысын өте жақсы атқарады тапчан бесплатно завиедение өте жақсы,positive,3.0,1
"Услуга, соийлеу манери жок 
Балыгы озинше болып турады 
Бургер меню да бар кафеде жок",negative,3.0,0
Бәрі унады жаксы жер екен Ануар деген офф  бәрін на высшем уровнежасады,positive,3.0,1
"Салон өте дөрекі , клиеттермен грубо сөйлеседі. Клиент көп деп өздерінше болып кеткен. Шашымды дұрыс жасамады, простой хвост жасай алмайды. Полный позор, ужас ",negative,3.0,0
Шашты жаксы алады мощный болды,positive,3.0,1
Оте кымбат багасына не стоит дамыде онша емес,negative,3.0,0
"50 минут куттім закзымды. Ресторанда подача тез, бұл жер фаст фут (тез тамақ). Доставка приоритет, келіп отырған адам не в приоритете. Тамақ дәмді, клиентке ориентир жоқ. Ренжімеңіз деп жуып шәйіп жатқан ешкім жоқ. Бағасы завышеный мойынду керек. Фри дайын болмай 50 куткен екнмін бірақ заказды алғанда фри мұздай 

",negative,3.0,0
Раздача ужас лақтырп беред адамда кішкене адамгершілік болу керек или жұмыс жасау білмей ма,negative,3.0,0
"Мастер Тойған, специалист по стрижкам и того что касается волос, уверенный, без лишних вопросов знает что нужно клиенту,после её работы легко укладывать , даже если волосы отросли. Всегда даст совет, и по стрижке всегда видно что поработал Мастер!",positive,3.0,1
